label,m1m,m1s,m2m,m2s,m3m,m3s,m4m,m4s,m5m,m5s,m6m,m6s,m7m,m7s,m8m,m8s,m9m,m9s,m10m,m10s,m11m,m11s,m12m,m12s,centm,cents,rollm,rolls,tonnm,tonns,zcrm,zcrs,tempom,onsetm,pitchm,sam,sbm,kurtosis,meauto,skew,timerev
class_5,0.208847058827,0.142438793184,0.174268997327,0.271034508907,0.165195777672,0.259840560685,0.24053868669,0.0999676061399,0.0414762705757,0.179037126972,0.103779752911,0.0741502852034,0.167270461934,0.0455659244067,0.320643978796,0.128161457694,0.194323484399,-0.0227936190158,0.154590393317,0.0606504253014,0.117275173206,0.00299407950874,-0.00385110149339,0.0455209785444,0.235750272098,-0.0464443741919,0.246988231089,-0.126808000909,-0.0443288434464,-0.0344703864381,0.236241010476,0.120885846078,-0.298535655983,-0.153733685,0.0845945945946,-0.0553776254687,-0.0599676651377,-0.00348249438953,0.11893317816,-0.000748547852118,0.00325278512671
class_8,-0.150868794991,-0.226923879391,-0.0738365811811,-0.215712014498,-0.259697711486,-0.130486659739,-0.160592055359,-0.136802945308,-0.230517872708,-0.130158150934,-0.03446800242,-0.142498877536,-0.137075578636,-0.0240539115148,0.0826672373933,-0.145061808503,-0.0961523248935,-0.0361020013103,-0.112108423998,-0.019710296937,-0.139481000849,-0.173550563723,0.013235362884,-0.0641671932988,-0.0400174337246,-0.212349600937,0.00507471444429,-0.221323713935,0.0180910596418,0.00903042699172,-0.084351862857,-0.16664726208,-0.190093491804,0.346266315,-0.0505405405405,-0.0553979484001,-0.0600142319961,-0.015196973839,0.0543050652744,9.57047848402e-05,0.00325972130126
class_10,0.109446263129,-0.150684190585,-0.166286308032,-0.150418849446,-0.0224110269357,-0.0660578677264,-0.17850786963,-0.0770001408077,0.0461547803159,-0.13510029716,-0.122416936202,-0.0251184540844,0.00801367621438,-0.0577815704659,-0.0329585106319,-0.0573155680396,-0.00178134733918,-0.021800456158,0.0401157119532,-0.0762755766277,-0.0510305298361,-0.107519426066,0.0577473956054,-0.0773082129824,0.505936076343,-0.0703585681528,0.422935121872,-0.176221813346,-0.0203371363998,-0.13887233867,0.60238415316,-0.000738930167914,-0.0809142207489,-0.153733685,0.192702702703,-0.0544021247625,-0.0598512479918,0.0670957933192,-0.0160043001569,0.019945285082,0.00322058692116
class_2,-0.0275080266787,-0.252696993425,-0.317203658387,-0.234425224276,-0.218427907519,-0.234054462265,-0.0602015030066,-0.211751477671,-0.143227633521,-0.146213362283,-0.113971369423,-0.14957723136,-0.197735691189,-0.174866979197,-0.237043725664,-0.199900755587,-0.145526344297,-0.157811495947,-0.184798744356,-0.131955721425,-0.149973516667,-0.18736387766,-0.178638507562,-0.162380981147,0.0973844165436,-0.208332858572,0.181936761617,-0.230265991498,0.0102549419011,-0.0948881828685,0.0429746158945,-0.156548657426,-0.0107433119003,0.028084315,-0.0505405405405,-0.0553877869344,-0.0600142319961,-0.0152750508757,-0.0133269542739,0.000197796302159,0.00271765564057
class_2,0.00407158034497,-0.211297774298,-0.296487400629,-0.172869560188,-0.129559759381,-0.16752898476,-0.211301868762,-0.172639310593,-0.121894086661,-0.126016397915,-0.108991010276,-0.139672221073,-0.196173212794,-0.144618663932,-0.114866274136,-0.164378345558,-0.129516610379,-0.136310391271,-0.12676911983,-0.128300074621,-0.223076167968,-0.159464480549,-0.073085858461,-0.14006417167,0.287371200342,-0.125758839364,0.329546103964,-0.22402011164,-0.0274705227695,-0.166670419447,0.30275009542,-0.0499543625268,0.123768281916,-0.109289685,0.138648648649,-0.0554182713315,-0.0600491571399,-0.013953228604,-0.00710495327843,-0.00205549774129,0.00328067307532
class_4,0.165067837295,0.0514621255313,-0.0150360877504,0.232117201758,0.131731732845,0.145725874897,-0.0759227850102,0.381647716973,0.114181913385,0.264374825266,0.187184635066,0.331727403341,0.121999931935,0.267097568122,-0.00998117080906,0.220598226333,0.00498276524127,0.291122509252,0.071900991549,0.0265191474921,0.0877725184553,0.0427064828155,0.185382228669,0.20107570801,0.150280319521,0.0216499366513,0.283077692471,-0.0235754849564,0.00146802741014,0.169606193856,0.0626946516518,0.183220070437,-0.241336995269,-0.042621685,0.0305405405405,-0.0553877869344,-0.0591876702601,-0.0135688896857,-0.259371270005,-0.00908184400472,0.0158948171414
class_1,-0.110802754255,-0.0840863253538,-0.0834995993323,0.178650888106,-0.0940225720732,0.169891959885,-0.0955247935652,0.0411844435021,0.0385250346027,0.069326891859,0.038354668736,0.023473488383,-0.0841448946018,0.173631409317,-0.0461895806072,0.303320302726,-0.118742059452,0.0875066994933,-0.0582239366862,0.0403439225368,0.000862866203175,0.209662238246,0.0915436478645,0.0734882406151,-0.103470749436,-0.0491491966718,-0.132963168724,0.0164288292799,0.0885102877221,-0.0310162568081,-0.110952148781,-0.0164598742512,0.0175749183769,-0.079659685,-0.0505405405405,-0.0553877869344,-0.0599560234231,-0.0149816974687,-0.148559317729,-1.54317894357e-05,0.0472620683649
class_9,0.151685158873,0.30334754949,0.151203069501,0.355629527286,0.232493172059,0.156434041659,0.152048202529,0.264372717944,0.0867399943949,0.218831324459,-0.0451582381103,0.326495746351,0.245878196893,0.0530190448286,0.297804275612,0.485887827196,0.437436096867,0.513068272106,0.317853684166,0.25191100822,0.11478859069,-0.0117704297165,-0.162869935318,0.209885953173,-0.199078305994,0.335239280622,-0.23249988426,0.388276019773,-0.14390696355,0.378044644331,-0.204607252386,0.0989883135659,0.0842060484408,0.028084315,-0.0505405405405,0.33880595157,-0.0599909485669,-0.014990546924,-0.0527782114952,0.00224706955414,-0.0275809169532
class_4,0.0455490983237,0.0298690595614,-0.00998429710599,0.144000604067,0.12609144237,0.0806836767879,0.112881380882,0.18477591347,0.062512406058,0.132569228376,0.168325207457,0.355386986448,0.0910061680217,0.715859654263,0.112736853606,0.0495558594804,0.0067966680942,0.0739160498603,0.168307237961,-0.00922363151398,0.127273247182,0.17441905398,0.145336570912,0.0442570615168,0.0905741856488,0.0684984337944,0.168769276154,0.0675906512637,0.125522413756,-0.00218075825808,0.0676999917973,0.159570547443,-0.100403826293,-0.053733685,0.00351351351351,-0.055367464003,-0.0599909485669,-0.013155742599,0.0501276515152,-0.0162140539393,-0.0216031437069
class_8,-0.117444311073,-0.203481834978,-0.216657360097,-0.203592126571,-0.206601762759,-0.196538862713,-0.0582549404873,-0.158623281175,-0.0247778331293,-0.135729338582,-0.0599029070216,-0.13001708097,-0.305214846621,-0.082693671257,-0.192800527707,-0.128129786816,-0.0377328058259,-0.0891020500972,-0.248250346148,-0.0627723079793,-0.159546140687,-0.0969443725608,-0.10229493294,-0.109531901514,-0.0497352289513,-0.184195962162,0.00801398143632,-0.165763974314,-0.0845737748608,-0.0694950251102,-0.0996189873142,-0.144975186789,-0.100403826293,-0.153733685,-0.0505405405405,-0.0553979484001,-0.0599793068523,-0.0152038394983,0.0152105361102,0.00127328602304,-0.00476484843773
class_7,-0.102316320542,-0.211875129003,-0.330704470982,-0.215637470118,-0.196638928244,-0.169057212016,-0.164547172835,-0.17442934853,-0.287586540419,-0.10818228448,0.0123614027427,-0.123239352212,-0.268655617628,-0.0841952827425,-0.0906123046158,-0.159516093026,-0.163633353359,-0.133769985225,-0.261684724377,-0.124858765415,-0.104447496665,-0.170529119865,-0.0612409997146,-0.168353608669,-0.0535135077354,-0.198363887097,0.0572278620978,-0.182832636686,0.0472506748873,-0.0911393322802,-0.104959132821,-0.194195316173,-0.118352586954,-0.122963685,-0.0505405405405,-0.055367464003,-0.0599909485669,-0.01525164122,0.00521083778301,0.00149858095071,0.00325288300599
class_1,0.194363311021,0.402450484617,0.414707798212,-0.0613563092821,0.298649079088,0.142288685566,0.386492440332,0.152276852188,0.328995058968,0.0478402798445,0.082205678837,0.304554020763,0.100596743373,0.339834163493,0.0420853735139,0.30101428992,0.148211128086,0.0234982245036,0.0710483379722,0.112948799114,0.0612710106952,0.158983112787,0.00409144582897,0.155221541731,-0.123777054342,0.522957200031,-0.16896649774,0.529464982394,0.0327073900099,0.0795041025157,-0.0718134020912,0.472782293576,0.168619361341,0.131986315,-0.0235135135135,0.394897242178,-0.0599909485669,-0.0115194558803,-0.0889412354631,-0.0125339731422,0.0236283000125
class_5,0.14858108029,-0.133276946227,0.00274308242447,-0.0276571087063,-0.169855941777,-0.0485017622205,-0.0354045282376,0.0357463535665,0.439744421249,0.0396334311842,-0.518895611848,0.271368136866,-0.043534283576,0.00823073542338,0.39073892813,0.0240376199004,0.23303822296,0.083952221897,0.112229617109,0.106379748669,-0.0331127624135,-0.0292766194799,0.103576369257,0.178839442266,0.338681159139,0.0381461144699,0.376972738029,-0.162170327027,0.173949404426,0.241801039776,0.259409541451,-0.00151393936234,0.0175749183769,-0.070399685,0.0845945945946,-0.0554081098658,-0.0599909485669,-0.00710059334442,-0.0183724314449,-0.00535126501968,0.00326448221072
class_5,0.0504102025206,0.564427347127,0.333146834064,-0.00388002210626,0.229471587876,0.307062254109,0.0168922915504,0.299752672109,0.222946397891,0.0360936640423,0.186083344381,0.14366104719,0.133659062755,0.0356003515968,-0.00839535735658,0.0766981208449,0.109026824029,-0.0276339811543,-0.144874528028,0.137677007133,0.0975894887342,0.0898046377764,0.294128542757,0.225238827655,-0.0333471390811,0.0777385608887,-0.0889172300262,0.170448925811,-0.162356374123,-0.0114703628604,-0.0264137951527,-0.0193955151392,-0.298535655983,-0.153733685,-0.0505405405405,-0.0550524585666,-0.0599560234231,-0.0105084961719,-0.233796960458,0.00523915817136,0.00328221008592
class_9,0.248936526571,0.286488792102,0.017291456257,0.729610968306,0.267325323058,0.0145574420437,0.176770786374,0.0806753347015,0.108302319237,0.323107904277,0.102643389275,0.0878853369148,0.142757388276,0.166050102549,0.295290910895,0.205731803351,0.274148017715,0.158422012322,0.118538033689,0.162365523004,0.240885633525,0.572823004238,0.019207730429,0.0414008568614,-0.0884664736065,0.484733361394,-0.122347354606,0.564448418144,0.17398556556,0.296513038455,-0.0956682840556,0.470574691629,0.219842042577,-0.036085685,0.0575675675676,-0.0552252034834,0.248712397262,-0.0147821707138,0.131475223803,0.000704664258523,0.0178727943029
class_3,-0.101080545861,-0.221397151476,-0.267801845225,-0.201656543197,-0.136307964057,-0.181251302166,-0.23320999597,-0.139949268771,-0.0837567969939,-0.123211639746,-0.155876532162,-0.119897338492,-0.157567551921,-0.148427629651,-0.177780181421,-0.165251686579,-0.120807315128,-0.156842726563,-0.162844444207,-0.13143575429,-0.150232236235,-0.163828788345,-0.133796407305,-0.127895872444,0.0506923540387,-0.211713886672,0.166863597555,-0.201763208165,0.0387971660519,-0.129146547049,-0.00840126673608,-0.172039447263,0.219842042577,0.246266315,-0.0505405405405,-0.0553877869344,-0.0599676651377,-0.0152136549761,0.0294487369338,0.000998270863443,0.00255116909898
class_4,0.216753674087,0.213251347762,0.4094592227,0.0596883402308,0.14614301074,0.385430170855,0.202026505176,0.106603370645,0.154652738472,0.110766968336,0.102146756278,-0.0339615160873,0.34550900952,0.221536478172,-0.144946861386,0.600207185438,-0.0432561640277,0.232926650567,-0.000338990079228,0.198723530299,0.24004623226,0.235078735889,0.10744063255,0.0723668240367,-0.141440118946,0.340098243161,-0.172433325474,0.346714303414,-0.3150214497,0.452526524886,-0.162311291143,0.227221804578,-0.100403826293,0.346266315,-0.0505405405405,0.236479992074,-0.0598279645626,-0.0138539525503,0.129403486017,0.00977162404452,0.00197128533062
class_8,-0.280513858247,-0.241350530084,0.108527186906,-0.240111161093,-0.261099390815,-0.187176487774,-0.109547482797,-0.19373780476,-0.282988102973,-0.131646205911,0.0380263859077,-0.125488183873,-0.0141513934058,-0.0918425139174,-0.440247268312,-0.15285318794,0.0536811738737,-0.123751237098,-0.0831935083936,-0.106608315902,0.0172254415552,-0.185741250402,-0.244347629601,-0.0941914183751,-0.00986894581357,-0.229477443886,-0.0172012687298,-0.240377482894,-0.0642198778959,-0.0505267842407,-0.00481884937442,-0.162856762566,-0.134910422775,-0.153733685,-0.0505405405405,-0.0553776254687,-0.0600025902815,-0.0151613172616,0.0393043865107,-0.00145398117322,0.00673148108919
class_8,-0.276004159172,-0.165421169432,0.0270621676196,-0.158600737732,-0.117767187778,-0.208497637593,-0.0669090846817,-0.0909773267256,-0.216642488075,-0.0731228073735,0.0105235800715,-0.0428162907552,0.0104887526099,-0.0947395253443,-0.317571133308,-0.0972046831686,-0.13356707306,-0.0121685188283,-0.16224736073,-0.0174954750952,-0.0674477237637,-0.0413484067479,0.0930893531818,0.110364878596,-0.0540577042681,-0.184256699193,-0.0798948646807,-0.17974805069,-0.00562678708324,-0.142597611581,-0.0271838474828,-0.139230724699,-0.232291819363,-0.036085685,-0.0505405405405,-0.0553979484001,-0.0599676651377,-0.0126339179905,0.00688135077756,0.000729386062181,0.00336462138283
class_3,-0.150458822348,-0.172834403845,-0.216128684332,-0.137913387142,-0.056454208731,-0.172986183821,-0.181272732317,-0.153094556407,-0.0295364151634,-0.133941417981,-0.105722211174,-0.137524899173,-0.137379777969,-0.129521974802,-0.0868462470079,-0.127874653485,-0.110160842072,-0.0964235769893,-0.0351397708807,-0.0963161420026,-0.154113029757,-0.122640633524,-0.0206412660516,-0.0960501198862,-0.0196178379849,-0.129824171355,0.0418424682091,-0.0763690924483,0.0225596115089,-0.106853853771,-0.0523444703547,-0.07756347795,-0.100403826293,0.346266315,-0.0505405405405,-0.0553979484001,-0.0599909485669,-0.0143320473941,-0.0106722338492,-0.000560731097671,0.00394778410713
class_8,0.0309950694933,-0.243362611231,-0.321756144142,-0.219351836619,-0.347491518581,-0.193384580504,-0.0563703704048,-0.169363508798,-0.259023609316,-0.134777885248,0.0768114588594,-0.11463835195,-0.214909126291,-0.0855833577498,-0.191882950112,-0.104608456198,-0.0367241925891,-0.114861558325,-0.106679557309,-0.107945941279,-0.0732056714851,-0.0727308571948,-0.0164226795396,-0.0421106020334,-0.0100866244267,-0.178632450055,0.0983560668947,-0.207334988596,0.141553849835,-0.0166102963714,-0.0868294225277,-0.125971021937,0.0175749183769,-0.106113685,0.00351351351351,-0.0553573025373,-0.0599676651377,-0.0152312012207,0.0503335431845,0.000771447605073,0.00559648924579
class_2,-0.0913934779795,-0.25381417478,-0.233183372902,-0.242134141326,-0.0786124927398,-0.222492286154,-0.211673823384,-0.189804900431,-0.085575581954,-0.160383703994,-0.152481470434,-0.160669125025,-0.137697804545,-0.17058555523,-0.222561957532,-0.187060680028,-0.155116174914,-0.153284764185,-0.172971898565,-0.125354917262,-0.183405834191,-0.197365416358,-0.0818202825074,-0.165515991029,0.18232572106,-0.208389546468,0.290711173414,-0.231579323139,-0.00110182384706,-0.126623735647,0.160256933819,-0.136497055904,0.0490164828758,-0.010875685,-0.0505405405405,-0.0554182713315,-0.0600375154253,-0.0152762299406,-0.0081758916316,0.00126929078488,0.00325245070583
class_9,0.19785393524,0.42584778404,0.102672592322,0.485336747809,0.192826486368,0.277766825042,0.275646243568,0.00586922850336,0.212690280939,0.163209633127,0.0737446799593,0.233653355874,0.122608330602,0.10990448286,0.0919575110708,0.115547077006,0.112043057899,0.0905384597961,0.109338355196,0.0956033305681,0.0664856473235,-0.0516157206004,-0.0468706962808,0.186484901148,-0.0907676475161,0.0622020281715,-0.113572619813,0.195065177279,0.171777325643,0.0657111616721,-0.0845694863416,0.0293877908809,0.278977170509,-0.153733685,-0.0505405405405,-0.0553877869344,-0.0580817073739,-0.0141861090077,0.198590628724,-0.000622545747013,0.01557772905
class_6,0.319990642374,0.161650270996,0.319214269595,0.158421085777,0.324253647724,0.106039558083,0.240063824623,0.212969820219,0.227235985061,0.160774634074,0.164440527322,-0.0581364564504,0.18952941853,-0.122969821272,0.0994902247068,-0.0869699114393,0.136375291897,-0.050535968177,0.0676651435756,-0.0904297964984,0.132255036199,-0.132656160388,0.0421761980405,-0.117189751739,-0.153536830444,0.525062750464,-0.169730922488,0.560961696973,-0.00781091957764,-0.161471541744,-0.145571023098,0.380673625075,0.429480235541,0.028084315,-0.0505405405405,-0.0552760108118,0.505062952572,-0.00151594875753,0.0118687559392,-0.00873362959226,0.00342583263894
class_1,0.0785460393421,0.173890190744,-0.0385229981301,0.108579171272,0.242397253548,0.0619377749751,0.134281170107,0.243235380278,0.140079580993,0.0926622994508,0.166823243371,0.0165669203109,0.156563751573,0.0799894520949,0.0778288108394,0.0779688810931,0.128352173842,0.0651692471477,0.0718487467447,0.0682832253045,0.303524515627,0.00926777196492,0.0310630524113,0.207568771956,-0.0330517181062,0.0956964766043,-0.0265573969938,0.222703253762,0.0273270472023,0.0728316200222,-0.0502854173851,0.0261233582135,-0.059675548041,-0.070399685,-0.0235135135135,-0.0553877869344,-0.0599676651377,-0.011315901157,0.0309865139071,0.0115412914663,-0.0257354846531
class_6,0.20189509415,0.350127714469,0.207595151113,0.325092036604,0.294376894785,0.0523400847664,0.16242573647,0.259808606748,0.167590133378,0.245954508356,0.155766846065,0.021185614505,0.0569787071183,0.330348373865,0.133081144678,0.03558730957,0.141717900203,-0.042231732773,-0.0526825427259,0.188443264044,0.105362574425,0.124977881212,0.00484265861315,0.0452545646611,0.214386671072,0.379212891597,0.197074524953,0.207849821573,-0.0136545588342,-0.0488763468748,0.275781523599,0.710639660884,-0.118352586954,-0.153733685,-0.0235135135135,-0.0554081098658,-0.0600258737107,-0.0130787195617,0.0363826856796,0.000589917773623,0.00267253940893
class_7,-0.452819503394,-0.114801595664,-0.0318460190225,-0.160510616148,-0.254745670741,-0.0479994037799,-0.147226485959,-0.0778611717142,-0.14440584013,0.00076363148544,-0.18083444462,-0.039567978355,-0.11965325317,-0.0693659537064,-0.119853108893,-0.0589984667468,-0.147223376093,-0.0585823297161,-0.155941240625,-0.0569613775557,-0.186021776491,-0.0272273531592,-0.0315135194521,-0.0265842487438,-0.235663861463,-0.243387438893,-0.329388029539,-0.231930319737,-0.00649465429956,-0.0910568104119,-0.168689333269,-0.205289690217,0.0175749183769,0.046266315,-0.0505405405405,-0.0553776254687,-0.0599909485669,-0.0149799724287,-0.0100839719369,0.000670532350767,0.00252007203535
class_1,-0.0485864772866,0.0345600665401,-0.126645415941,-0.0154986633422,-0.063403852352,0.089752568638,-0.199597696671,0.192965417956,0.0522517135471,0.0716266131869,0.0681961389941,0.031898798671,0.102760706814,0.106242015822,0.151847601233,-0.0484889360449,-0.0666463852823,0.274848577512,0.226359827236,0.0529620562914,0.230907682182,0.267950926017,0.127981867212,0.0503164284431,-0.18227040737,-0.0290573865746,-0.228160966319,0.0907889694554,-0.0396953968082,0.047190896659,-0.162880460257,-0.0919974370681,-0.134910422775,-0.028733685,-0.0505405405405,-0.0553573025373,-0.0599676651377,-0.0140559547376,-0.0709690798603,0.000482735876716,0.00409718255738
class_6,0.311445641142,0.200953692544,0.333379843013,0.0590200113102,0.340733032126,0.104320963418,0.281640912219,0.0887353608561,0.23895399332,0.0977577604322,0.150788731587,-0.0727109158133,0.180028167164,-0.0301336067975,0.118190456096,-0.0846688050438,0.190309844105,-0.0961657031245,0.0333801510392,-0.0998963737254,0.0651546788787,0.158983112787,0.0249870037097,-0.0839004076752,-0.072280513877,0.500929903189,-0.0679009327059,0.547874870178,-0.101545400424,-0.171008711952,-0.0774548724224,0.413270981495,0.646864297375,0.096266315,-0.0505405405405,-0.0553979484001,0.361730162518,-0.0116249420781,0.146608638588,-0.000600825442077,0.00468702758185
class_3,-0.108665039759,-0.25016673643,-0.184417928717,-0.193999036064,-0.138599332062,-0.214187507932,-0.081688081644,-0.196854995598,-0.233377597488,-0.144833529486,0.0470429403409,-0.149221947191,-0.225445485025,-0.168864195722,-0.109929307728,-0.0971752447072,-0.0853137350309,-0.102379069354,-0.0395214450109,-0.0911244090832,-0.282380442303,-0.168158125726,-0.0137093722058,-0.147059085023,0.117270912695,-0.169044097312,0.172085372248,-0.211112269865,-0.0177696958849,-0.132294166883,0.113417663829,-0.0766334669167,-0.0363546525187,0.846266315,-0.0505405405405,-0.0554182713315,-0.0600258737107,-0.0150580046143,-0.0166453548049,0.00112412978895,0.00333226310387
class_9,0.20504602675,0.297588436307,0.140893892082,0.489295311416,0.198953587628,0.337626799236,0.23421917767,-0.014750195836,0.104973599593,0.263112233165,0.0746635912949,0.0836531606626,0.0995168357393,-0.0241967477293,0.248566263963,0.222609854525,0.22283842148,0.0529934189893,0.0418472540361,0.0729708679482,0.0616245941049,0.139322745457,-0.00321070389042,-0.0456917002782,-0.329856507036,0.167848021167,-0.420914435031,0.185976457426,-0.0724091693788,0.404781729658,-0.253497205212,0.0597493632008,0.278977170509,0.068486315,-0.0505405405405,0.545774684741,-0.0599676651377,-0.0147964281697,-0.155233827888,-0.00698748743073,0.0182214892458
class_6,0.0792957036038,0.301283506419,0.23458698601,0.0828485078272,0.143188572872,0.276391949309,0.182226120823,0.253010994329,0.162065145102,0.133696542752,0.0968240851221,0.0670641229361,0.0735810771076,0.115105186053,0.0954897858653,-0.013069560631,0.194587645008,0.065552573163,0.062171286646,-0.0378019778597,0.0243086083977,0.0349220684301,0.0337047816988,-0.01424247071,0.131699895048,0.0668747304794,0.141982110308,0.0229373754659,0.0327044971192,-0.0875673142669,0.1163137302,0.306178801902,0.168619361341,-0.062823685,0.138648648649,-0.0449722846023,-0.0598279645626,-0.0131365084027,-0.0149333618037,0.00104206921951,0.0126618440582
class_6,0.229579961064,0.314447193695,0.26708096498,0.220241510937,0.2291358563,0.384769172906,0.181754978303,0.311858896132,0.186956189588,0.175204258092,0.176481071654,0.0102069432678,0.152838830734,0.0423502783475,0.0328896502234,0.0837388195177,0.0304542519052,0.255682276747,0.0439531215295,-0.0019639376992,0.215493745246,0.113374697506,0.0335827898792,0.0781411900646,-0.277473703646,0.343985413192,-0.346528370386,0.35989410944,-0.10120066428,0.0399289722491,-0.199407725131,0.352444502296,-0.304224288713,-0.153733685,-0.0505405405405,0.537493090203,-0.0599909485669,-0.0128632620622,-0.215040455639,0.004639466839,0.00266630980044
class_6,-0.0576410159474,0.427522112685,0.358973624219,0.15209766599,0.201127449582,0.246805681145,0.0159004125597,0.467815546787,0.207900813878,0.119830575922,0.0366908079054,0.147682395474,0.059568549626,0.246477878699,0.171497724906,0.0789452567279,0.114593408512,0.113572868533,0.130222498037,0.173598400803,0.0678827329913,0.21213814363,0.115535372396,0.113227278923,0.0311634727513,-0.0322238104956,-0.0318760705984,0.0751452138011,-0.0901474109833,0.0933088321977,0.0686709273439,-0.0322043034617,-0.286329665845,-0.079659685,-0.0505405405405,-0.0553979484001,-0.0574181296421,-0.0128931915067,0.0131840492405,-0.00875249036125,-5.91999874847e-05
class_1,-0.00883670116098,0.172793216804,-0.20258871057,0.137985643781,0.067271270274,-0.0149495063667,-0.0116490264088,0.0772117893258,0.122578065339,0.0206945496605,0.0569896294543,0.0830206767578,-0.0242314531395,0.289401992382,0.238564668176,0.130761855114,-0.0674308622442,0.251152060203,0.21375447645,0.107090238113,0.29348044706,0.395523000042,0.0232974288976,0.139955406653,-0.137070998212,0.124595156303,-0.206681707531,0.210801912164,0.0711264252308,0.0976942800556,-0.117832398947,0.118983550782,0.219842042577,-0.076809685,-0.0235135135135,-0.0553471410716,-0.0590014028266,-0.0144013940033,0.365430757236,0.00254874045603,-0.00933968530559
class_2,-0.194829575836,-0.264778140629,-0.0895010482955,-0.270389031694,-0.131288776997,-0.245984153235,-0.106708229186,-0.225440574301,-0.154860993926,-0.173496624821,-0.119372603991,-0.186011427657,-0.199394960281,-0.178434222092,-0.114706695424,-0.191559858205,-0.148504154806,-0.148301525986,-0.0370481415317,-0.134019713105,-0.328231299096,-0.214025322078,-0.0817679663274,-0.164252074001,0.116058131851,-0.243781824686,0.158164228582,-0.247941343355,-0.00537606988742,-0.136396682621,0.119561342201,-0.179484232555,-0.0809142207489,0.846266315,-0.0505405405405,-0.0554385942628,-0.0600491571399,-0.0152304025272,-0.00644881499163,0.000849133692923,0.00325220498805
class_6,0.239044472368,0.276991307203,0.246345126637,0.226616340642,0.217653836405,0.356769299818,0.226301503627,0.116896898023,0.190936926482,0.173175092214,0.134147317445,0.274101092011,0.190966069019,0.15063111632,0.126123512826,0.0520875671565,0.0835761500192,0.291436139628,0.0473656832472,0.022494363715,0.0212499681703,0.183168651821,0.0256761504804,0.139032251569,0.075663200653,0.10129643093,0.097763906878,0.0866978832813,0.0445017054796,-0.025404769764,0.0808411022127,0.214023163146,0.0175749183769,-0.153733685,0.0845945945946,-0.0552150420177,-0.0600142319961,-0.0108363400292,-0.106151667308,0.00380229206051,0.00302145865852
class_10,-0.0577874347485,-0.21533637046,-0.131658045417,-0.144326774285,-0.0213702590505,-0.144872619085,-0.0461664152873,-0.115529655393,-0.0341806082063,-0.12734437425,-0.131634107919,-0.13453036118,-0.158991757892,-0.133682537357,0.0238654740485,-0.11338602409,0.0568831206574,-0.0923603212272,-0.134650621725,-0.116571044975,-0.250874148231,-0.116786586048,0.0227295605441,-0.0742909208627,0.254377341989,-0.127414935762,0.296320543754,-0.198025443069,0.00600022287312,-0.124372067526,0.24725610685,-0.126177691055,-0.100403826293,-0.091233685,0.0575675675676,-0.0553979484001,-0.0600142319961,0.015169500914,0.00294075014707,0.036399176586,0.00317010262263
class_6,0.364408249879,0.131021603891,0.360527343551,0.0608450633627,0.351140710979,-0.0157955837405,0.310362008245,-0.135682957738,0.281321387882,0.00993997050946,0.152640583439,-0.0227681126602,0.163559921427,-0.113960152359,0.0784914614418,-0.187595478743,0.147801599092,-0.106546868575,0.0635438897003,-0.158882874426,0.11309541485,0.037230115822,0.0299584676115,-0.115634638142,-0.270756763585,0.519515434899,-0.326739459283,0.54255180919,0.0202255308454,-0.210725308278,-0.252399043628,0.266911669384,0.347940390125,-0.153733685,0.21972972973,-0.0552861722775,0.722437047428,-0.000860433546858,-0.0350926450292,-0.0130162409773,0.00475431958837
class_3,-0.27038167721,-0.128860182733,-0.0204403289049,-0.207902848109,-0.155100539017,-0.156186259968,0.00180333240345,-0.199991608186,-0.132589457339,-0.124244259715,-0.0477396073583,-0.10845406488,-0.193905545035,-0.051401552886,0.00944753740126,-0.149129222579,-0.0783495007765,-0.121803243984,-0.0488589119991,-0.0727945752742,-0.133616690639,-0.0805712242443,-0.0926283296871,-0.108875160313,-0.0479005092125,-0.174077172675,-0.0571989862221,-0.135371388106,0.0324226813481,-0.124796465706,-0.0393707626197,-0.148385227244,0.0842060484408,-0.153733685,-0.0505405405405,-0.0554081098658,-0.0599909485669,-0.0148446430385,0.0158847747636,-0.000701963780748,0.00235161771235
class_10,-0.0632400709018,-0.219982632449,-0.0882772618022,-0.184727257538,-0.0496388577405,-0.207196793631,-0.151875918728,-0.170415520244,-0.0534665921232,-0.137823888693,-0.04918461297,-0.132180019755,0.0236246329213,-0.122383826546,-0.0547629469201,-0.1543692687,-0.0180888623083,-0.132536372412,0.0308126920886,-0.119166911435,0.0453913785369,-0.172116776707,0.0645366089603,-0.140739499885,0.176806013372,-0.119154699447,0.254557112757,-0.188055745001,0.0874158107326,-0.142302890623,0.159570582829,-0.0739044951473,-0.100403826293,-0.119835685,-0.0505405405405,-0.0554081098658,-0.0600025902815,0.067452014085,-0.0127160669035,0.0260440059974,0.0033037904285
